ACTIVITY_ID,PAGINATION_TOKEN,PUBLISHED_DATE,AUTHOR_NAME,AUTHOR_URL,SUBDESCRIPTION,TITLE,TEXT,CHARACTER_COUNT,TAGS,TAGS_COUNT,EMOJIS,EMOJIS_COUNT,LINKS,LINKS_COUNT,PROFILE_MENTION,COMPANY_MENTION,CONTENT,CONTENT_TITLE,CONTENT_URL,CONTENT_ID,IMAGE_URL,POLL_ID,POLL_QUESTION,POLL_RESULTS,POST_URL,VIEWS,COMMENTS,LIKES,SHARES,ENGAGEMENT_SCORE,DATE_EXTRACT
6937113008137515008,dXJuOmxpOmFjdGl2aXR5OjY5MzcxMTMwMDgxMzc1MTUwMDgtMTY1MzkzNjYyNjQ0OA==,2022-05-30 18:50:26+02:00,Jérémy Ravenel,https://www.linkedin.com/in/ACoAAAJHE7sB5OxuKHuzguZ9L6lfDHqw--cdnJg,1 week ago,"6 Open source libraries for data visualization in Python, and why they are unique 👇","6 Open source libraries for data visualization in Python, and why they are unique 👇

What's your favorite? 


📊 Matplotlib
matplotlib is the O.G. of Python data visualization libraries. Despite being over a decade old, it's still the most widely used library for plotting in the Python community. 

🌊 Seaborn
Seaborn harnesses the power of matplotlib to create beautiful charts in a few lines of code. With its styles and color palettes, Seaborn is more aesthetically pleasing and modern.

9️⃣ Plotnine
Plotnine is a python implementation of ggplot2, an R plotting system, and concepts from The Grammar of Graphics (the foundation book for producing impactful graphs 📕) 

🌻 Bokeh
Like ggplot, Bokeh is based on The Grammar of Graphics, but unlike ggplot, it's native to Python. Its strength lies in the ability to create interactive, web-ready plots, which can be easily output as JSON objects, HTML documents, or interactive web applications + streaming and real-time data.

📉 Plotly
You might know Plotly as an online platform for data visualization, but did you also know you can access its capabilities from a Python notebook? We have quite a few examples on naas.ai templates library 

→ This one is my favorite as they appeal more to business users IMHO 💚

🤙 Holoviz
HoloViz is built on top of Bokeh, Matplotlib, and Plotly's. It also enables you to create an incredible dashboard using the Panel framework. 

→ I want to explore this as I keep seeing Marc Skov Madsen, PhD, CFA amazing posts, but I have no time these days😅

So 👇
If you want to contribute to the naas.ai templates library on any of those Python libraries, you are welcome. 

- barchart
- linechart
- barlinechart
- horizontalbarchart
- waterfall
- map 
- heatmap 
....there are plenty of templates to do!

Check out what we have already done with Plotly and feel free to join our community. 
We are building a very useful open source data science templates library 💚


PS: don't forget to star ⭐️ the repo on GitHub to support :)
#66daysofdata  #datascience #charts #dataviz #jupyter #templates #python #data #github #opensource #community #buildinpublic 
https://lnkd.in/egwieima",2109,#66daysofdata #datascience #charts #dataviz #jupyter #templates #python #data #github #opensource #community #buildinpublic,12,"👇, 📊, 🌊, 📕, 🌻, 📉, 💚, 🤙, 😅, 👇, 💚, ⭐️",12,https://lnkd.in/egwieima,1,"Marc Skov Madsen, PhD, CFA","naas-ai, naas-ai, plotly, github",Article,"GitHub - jupyter-naas/awesome-notebooks: Ready to use data science templates, organized by tools to jumpstart your projects in minutes. 😎 published by the Naas community.",https://github.com/jupyter-naas/awesome-notebooks/tree/master/Plotly,None,https://media-exp2.licdn.com/dms/image/sync/D5627AQETrYeD9XDlOw/articleshare-shrink_800/0/1653940456148?e=1655366400&v=beta&t=SYnDE65WeAS_1ZQw6mQV1BYLHrEjOkYTL2ccA_KEcGo,None,None,None,https://www.linkedin.com/feed/update/urn:li:activity:6937113008137515008,7505,8,60,0,0.0091,2022-08-18 08:35:20
6936015079939178497,dXJuOmxpOmFjdGl2aXR5OjY5MzYwMTUwNzk5MzkxNzg0OTctMTY1MzY3NDg1OTk2OQ==,2022-05-27 18:07:39+02:00,Jérémy Ravenel,https://www.linkedin.com/in/ACoAAAJHE7sB5OxuKHuzguZ9L6lfDHqw--cdnJg,1 week ago,💌 Want to receive daily automated news briefs curated on key topics you follow?,"💌 Want to receive daily automated news briefs curated on key topics you follow?
Now, there is a Naas template for that👇

🔴 If you are like me, you receive news every day in your mailbox.
But sometimes, they are not relevant at all!
You end up losing your time.

✅ What if instead of data being pushed to you, you would pull it from newsAPI. org and select the exact topics your want to follow?

→ This is exactly what this template does.

News API is a simple HTTP REST API for searching and retrieving live articles from all over the web.

It can help you answer questions like:
- What top stories is TechCrunch running right now?
- What new articles were published about the next iPhone today?
- Has my company or product been mentioned or reviewed by any blogs recently?

You can search for articles with any combination of the following criteria:
- Keyword or phrase
- Date published
- Source domain name
- Language

With Naas notification, scheduling feature, HTML drivers, this template is a good alternative to a simple GoogleNews alert that you cannot custom.

I use it to follow the news with the keywords: ""data, automation, AI""
It serves me every day.

I hope you will find it useful too.😇
(Link in the first comment)

‼️ Don't forget to like, and comment on this post to support naas.ai open source project, and get more free templates like this.‼️

+ spread the open source love 💚
#opensource #news #email #python #jupyternotebook #github #business #sales #data #datascience #community #66daysofdata #html #ai #project #language #blogs #like #comment #automation",1540,#opensource #news #email #python #jupyternotebook #github #business #sales #data #datascience #community #66daysofdata #html #ai #project #language #blogs #like #comment #automation,20,"💌, 👇, 🔴, ✅, 😇, ‼️, ‼️, 💚",8,None,0,None,None,Image,None,None,None,https://media-exp2.licdn.com/dms/image/C4E22AQGuz2xK6anVww/feedshare-shrink_2048_1536/0/1653674857172?e=1657756800&v=beta&t=RMaIfJU_0v8ttDvzyOZK3uv5i3GmLgvUmO5537HmuEQ,None,None,None,https://www.linkedin.com/feed/update/urn:li:activity:6936015079939178497,5833,4,59,0,0.0108,2022-08-18 08:35:20
6935658706487410688,dXJuOmxpOmFjdGl2aXR5OjY5MzU2NTg3MDY0ODc0MTA2ODgtMTY1MzU4OTg5MzkxNQ==,2022-05-26 18:31:33+02:00,Jérémy Ravenel,https://www.linkedin.com/in/ACoAAAJHE7sB5OxuKHuzguZ9L6lfDHqw--cdnJg,1 week ago,📊 Want to create bar-line chart and share it with a URL?,"📊 Want to create bar-line chart and share it with a URL?
With this Naas templates👇 You can do it in less than 1min.

Bar-Line charts are great because they enable you to show two metric values aggregated across a group dimension. 
They are useful for showing quantity alongside changes in trends over time. 

Today during naas.ai Community Call, we wanted to do a template contribution from A - Z, and this is the topic we worked on. 

🔴 Problem (Issue on GitHub)
As a business user, I want to see a graph with a 2 y-axis. This can show for example the evolution and variation of sales.
- one is a line with a trend
- one is a bar with variation 
I want to share it easily and iterate quickly.

✅ Solution (Pull Request)
A notebook divided into 3 parts: 
- Input: setup data frame with one column with DATE, VALUE, VAR 
- Model: create the chart from the python library
- Output: generate PNG and HTML files via URL link via Naas asset feature

You can now use and customize this template, plug different inputs into it...no need to go to Stack Overflow or the Plotly documentation...everything is ready to use. 

Check out the link the first comment, 
click on ""Open in Naas"", 
try it out, and let us know what you think! 💚

Do you find this useful? 
Want to see more content like this? 
→ Please like or comment, this helps a lot to boost the project!  🙏

#opensource #chart #datavisualization #graphs #python #jupyternotebook #github #business #sales #data #datascience #community #66daysofdata #html #png",1478,#opensource #chart #datavisualization #graphs #python #jupyternotebook #github #business #sales #data #datascience #community #66daysofdata #html #png,15,"📊, 👇, 🔴, ✅, 💚, 🙏",6,None,0,None,"naas-ai, github",Image,None,None,None,https://media-exp2.licdn.com/dms/image/C4E22AQEg4drJRQWOGw/feedshare-shrink_2048_1536/0/1653589890375?e=1657756800&v=beta&t=LJo2QruamzqR_f9lBuV2_FMkWatCLZD7op_15bGg5F0,None,None,None,https://www.linkedin.com/feed/update/urn:li:activity:6935658706487410688,12024,4,78,0,0.0068,2022-08-18 08:35:20
6935292855775055872,dXJuOmxpOmFjdGl2aXR5OjY5MzUyOTI4NTU3NzUwNTU4NzItMTY1MzUwMjY2ODMwMQ==,2022-05-25 18:17:48+02:00,Jérémy Ravenel,https://www.linkedin.com/in/ACoAAAJHE7sB5OxuKHuzguZ9L6lfDHqw--cdnJg,1 week ago,Templates are the keys 🔑 to true data science democratization.,"Templates are the keys 🔑 to true data science democratization.
Why? 

Because when it comes to data, Business needs change fast...
and Tech answers take time to be delivered. 

That's a fact. 
→ Good technical solutions for specific business problems do not just fall from trees. 🌴

The thesis for years has been to empower business people with ""no-code"" tech solutions.
But, the truth is that you are quickly limited by the design of those solutions. 

🤖 📣 Until we manage to just talk to your computer and get the exact answer we need like with Jarvis in Iron Man (and we can get there with NLP I believe), we need to figure out another way. 

It's been years that I am iterating on this,

→ the most actionable solution I found is to build meaningful low-code data science templates, that even people with non-tech knowledge can use, on very precise use cases.

This is why what we focus on at naas.ai, with the core team and a community of awesome data science template creators.

With Naas data science templates, you can:
- automate workflows 
- created graphs, reports, dashboards 
- include AI/ML where it's needed to upgrade human capabilities

Want to learn how to build and promote data science templates? 

Join us tomorrow for our Naas Community Call, 
and let's geek out 🤙

🗓 The idea is to create a template live and publish it to the Naas awesome-notebooks repository. 
If you are curious, just come over. We welcome everybody 💚

#democratization #datascience #templates #opensource #buildinpublic #ml #business #team #design #data #community #tech #change #like #nlp #ai #people",1562,#democratization #datascience #templates #opensource #buildinpublic #ml #business #team #design #data #community #tech #change #like #nlp #ai #people,17,"🔑, 🌴, 🤖, 📣, 🤙, 🗓, 💚",7,None,0,None,naas-ai,Image,None,None,None,https://media-exp2.licdn.com/dms/image/C4E22AQE_kF1EI_OOsg/feedshare-shrink_2048_1536/0/1653502666877?e=1657152000&v=beta&t=3NlVCbMycDdrThE796DWJqy27n1SxQpWisDCczpZqgk,None,None,None,https://www.linkedin.com/feed/update/urn:li:activity:6935292855775055872,4790,7,47,0,0.0113,2022-08-18 08:35:20
6933490472778674176,dXJuOmxpOmFjdGl2aXR5OjY5MzM0OTA0NzI3Nzg2NzQxNzYtMTY1MzA3Mjk0NjcxNQ==,2022-05-20 18:55:46+02:00,Jérémy Ravenel,https://www.linkedin.com/in/ACoAAAJHE7sB5OxuKHuzguZ9L6lfDHqw--cdnJg,2 weeks ago,"Contributing to open source is the best way to grow your data skills, get noticed, and (eventually) be recruited by amazing organizations.","Contributing to open source is the best way to grow your data skills, get noticed, and (eventually) be recruited by amazing organizations.

Change my mind.


PS: if you want to contribute to and join our community of data science templates creators, you are welcome 💚 
#opensource #data #contribution #datascience #community #jupyternotebook #templates #naas",352,#opensource #data #contribution #datascience #community #jupyternotebook #templates #naas,8,💚,1,None,0,None,None,Text,None,None,None,None,None,None,None,https://www.linkedin.com/feed/update/urn:li:activity:6933490472778674176,6246,8,58,0,0.0106,2022-08-18 08:35:20
6933136708813115392,dXJuOmxpOmFjdGl2aXR5OjY5MzMxMzY3MDg4MTMxMTUzOTItMTY1Mjk4ODYwMjgxNA==,2022-05-19 19:30:02+02:00,Jérémy Ravenel,https://www.linkedin.com/in/ACoAAAJHE7sB5OxuKHuzguZ9L6lfDHqw--cdnJg,2 weeks ago,"In less than a year, we grew from 100+ to 300+ data templates on Naas awesome-notebooks repository. ","In less than a year, we grew from 100+ to 300+ data templates on Naas awesome-notebooks repository. 

→ This is the power of open source community

...and the result of the hard work of an active core team (Florent, Maxime, Valentin) to organize this project and build the most useful data science template library out there!

These templates are made to kickstart #data projects and #automation in minutes.

Feel free to contribute, use, and most importantly ⭐️ Star the repository! 

Thanks a lot for your support!!
Spread the open source love 💚💚💚


PS: our hosted notebook free plan gives you access to unlimited Notebook uptime + 100 free production credits/mo to run notebooks in production → why not giving us a try? 😇 

#github #datascience #jupyternotebook #templates #community #team #opensource #love #project #naas #naasdrivers",822,#data #automation #github #datascience #jupyternotebook #templates #community #team #opensource #love #project #naas #naasdrivers,13,"⭐️, 💚, 💚, 💚, 😇",5,None,0,"Florent Ravenel, Maxime Jublou, Valentin Piquard",[],Article,"GitHub - jupyter-naas/awesome-notebooks: Ready to use data science templates, organized by tools to jumpstart your projects in minutes. 😎 published by the Naas community.",https://github.com/jupyter-naas/awesome-notebooks,None,https://media-exp1.licdn.com/dms/image/sync/D5627AQETrYeD9XDlOw/articleshare-shrink_800/0/1653940456148?e=1654963200&v=beta&t=0Ja1Ouj_X3a5VwOEjyGcM1jhdlgDEYeVhDhnrkCnU0A,None,None,None,https://www.linkedin.com/feed/update/urn:li:activity:6933136708813115392,11360,10,137,0,0.0129,2022-08-18 08:35:20
6932769399795806208,dXJuOmxpOmFjdGl2aXR5OjY5MzI3NjkzOTk3OTU4MDYyMDgtMTY1MjkwMTAyOTUyMg==,2022-05-18 19:10:29+02:00,Jérémy Ravenel,https://www.linkedin.com/in/ACoAAAJHE7sB5OxuKHuzguZ9L6lfDHqw--cdnJg,2 weeks ago,"""Tell me what database you use, and I will tell you who you are"" 😅","""Tell me what database you use, and I will tell you who you are"" 😅

Over the past few months, I connected with people working with many different kinds of databases. 

I learned a lot about why they use certain databases vs others.  

Here is the ranking I found in popularity order: 

Oracle
MySQL
Microsoft SQL Server
PostgreSQL
MongoDB
IBM Db2
Redis
Elasticsearch
Microsoft Access
SQLite
Cassandra
Splunk
MariaDB
Teradata
Hive
Solr
HBase
FileMaker
SAP HANA
Amazon DynamoDB
SAP Adaptive Server
Neo4j 
Couchbase
Memcached
Microsoft Azure SQL Database

Is your database on the list? 
What databases do you use? 
and what for?

Please share in the comment 🙏  I'm sure it can be a very interesting thread. 
#people #database #datascience #mysql #sql #hbase #share #microsoft #amazon #sap #oracle #azure #comment #neo4j #opensource",789,#people #database #datascience #mysql #sql #hbase #share #microsoft #amazon #sap #oracle #azure #comment #neo4j #opensource,15,"😅, 🙏",2,None,0,None,None,Image,None,None,None,https://media-exp1.licdn.com/dms/image/C4E22AQFSUN7D1OUcwQ/feedshare-shrink_2048_1536/0/1652901027598?e=1657152000&v=beta&t=sNPIh2by39WOJc6w7MFhbUoSkunnb5-wRxbLnkDoBvg,None,None,None,https://www.linkedin.com/feed/update/urn:li:activity:6932769399795806208,11932,40,46,0,0.0072,2022-08-18 08:35:20
6932048860613623808,dXJuOmxpOmFjdGl2aXR5OjY5MzIwNDg4NjA2MTM2MjM4MDgtMTY1MjcyOTIzOTU4Mg==,2022-05-16 19:27:19+02:00,Jérémy Ravenel,https://www.linkedin.com/in/ACoAAAJHE7sB5OxuKHuzguZ9L6lfDHqw--cdnJg,2 weeks ago,"💰🌎 10m€...Honestly, no one believed it at first.","💰🌎 10m€...Honestly, no one believed it at first.

Today, thanks to hope and optimism, the Time for the Planet movement (time-planet.com), which I am a part of, has just hit the 10 million euros mark thanks to more than 50,000 shareholders. 

When some people said: ""no one invests without financial return just for the planet"",
we were thousands to take the step. 

When some people said: ""no innovator will trust them"", 
800+ innovators submitted their projects. 

Time for the Planet has now deployed 3 major innovations, and you know the best part: they are open source!

It is time to act. 

The IPCC is clear: we have 3 years left to reverse the curve of global emissions.

Faced with the greatest challenge of humanity's history, we need all the strength we can have, and with Time for the Planet, everyone can contribute. 

🥊 Let's build a 100% community-based, collaborative, global greenhouse gas beating machine.

We are the last generation able to do it.

It's Time for the Planet, and we need you. 
Go check out: time-planet.com and join us!

#timefortheplanet #opensource #community #people #projects #greenhousegasemissions #parisagreement #ourplanet",1139,#timefortheplanet #opensource #community #people #projects #greenhousegasemissions #parisagreement #ourplanet,8,"💰, 🌎, 🥊",3,None,0,None,time-for-the-planet,Image,None,None,None,https://media-exp1.licdn.com/dms/image/C4E22AQH8N_1NUijTVw/feedshare-shrink_2048_1536/0/1652729238851?e=1657152000&v=beta&t=HLKuq-7ga5JPtzeo5MHtOo6250H-3WTv4cJDXQm7bdI,None,None,None,https://www.linkedin.com/feed/update/urn:li:activity:6932048860613623808,6165,15,72,0,0.0141,2022-08-18 08:35:20
6930573881107742720,dXJuOmxpOmFjdGl2aXR5OjY5MzA1NzM4ODExMDc3NDI3MjAtMTY1MjM3NzU3NzA3Ng==,2022-05-12 17:46:17+02:00,Jérémy Ravenel,https://www.linkedin.com/in/ACoAAAJHE7sB5OxuKHuzguZ9L6lfDHqw--cdnJg,2 weeks ago,"Regular people, those without “data” in their title, are central to all data-related work. ","Regular people, those without “data” in their title, are central to all data-related work. 

Data teams must:

→ work with those regular people every day,
→develop a feel for their problems and opportunities,
→ embrace their hopes and fears surrounding data,

Then only focus on equipping people with the tools they need to formulate and solve their own problems.

They should also ask two questions with each data project:
1) Who will this effect?
2) How can we get them involved as soon as possible? (disclaimer: ASAP)

☝️
This is, in a nutshell, what this brilliant article from Tom Redman, the ""Data doc"" is saying. (link in the comment)

And I could not agree more.
This is what we strive for at naas.ai, the business user is at the center of our Notebook templates approach because he is the final destination of the work. He is the juge and jury.

⭐️ Even if we help data literate folks, data engineers, scientist get things up and running faster, the goal is always to serve somebody else.

Let's never forget that. Data Jedi 🙏
May the open source force be with you 💚

#data #tech #business #opensource #work #opportunities #automation #analytics #ai #jupyternotebook #templates #66daysofdata #100daysofcode #dataliteracy",1204,#data #tech #business #opensource #work #opportunities #automation #analytics #ai #jupyternotebook #templates #66daysofdata #100daysofcode #dataliteracy,14,"☝️, ⭐️, 🙏, 💚",4,None,0,None,None,Text,None,None,None,None,None,None,None,https://www.linkedin.com/feed/update/urn:li:activity:6930573881107742720,3480,4,23,0,0.0078,2022-08-18 08:35:20
6930508448082096129,dXJuOmxpOmFjdGl2aXR5OjY5MzA1MDg0NDgwODIwOTYxMjktMTY1MjM2MTk3NjMzNQ==,2022-05-12 13:26:16+02:00,Jérémy Ravenel,https://www.linkedin.com/in/ACoAAAJHE7sB5OxuKHuzguZ9L6lfDHqw--cdnJg,2 weeks ago,💻 🐍 Want to geek out with us in 1h30 on some Python Notebooks?,"💻 🐍 Want to geek out with us in 1h30 on some Python Notebooks?
Join naas.ai Community Call today - 5PM CET on Zoom.

This time, I did not invite anybody on a Google Calendar invitation or 🔴 LinkedIn live event...

BUT you can add 🗓 Naas Community Calendar to yours to never miss a meeting! 

Here is the way to do it :
→ click on the this link in the comment 💬
→ follow the green arrow in the image below👇
→ click on ""+ Google calendar"" button 🤗

Agenda: 
- review the latest templates created
- share the new templates in the roadmap 
- present our white paper !

Hope to see you there! 
Cheers.

Don't forget to spread the open source love 💚
#community #buildinpublic #python #automation #analytics #ai #jupyternotebook #templates #66daysofdata #100daysofcode #opensource #github #technology #engagement #naaslife #energy",802,#community #buildinpublic #python #automation #analytics #ai #jupyternotebook #templates #66daysofdata #100daysofcode #opensource #github #technology #engagement #naaslife #energy,16,"💻, 🐍, 🔴, 🗓, 💬, 👇, 🤗, 💚",8,None,0,None,naas-ai,Image,None,None,None,https://media-exp1.licdn.com/dms/image/C4E22AQHfXN2NljVIQg/feedshare-shrink_2048_1536/0/1652361974804?e=1657152000&v=beta&t=BeU6w6KEmQ5NtcSU5P753gD1AnEJq1RmVcJMDz8zTNY,None,None,None,https://www.linkedin.com/feed/update/urn:li:activity:6930508448082096129,1374,2,23,0,0.0182,2022-08-18 08:35:20
6929841132499566592,dXJuOmxpOmFjdGl2aXR5OjY5Mjk4NDExMzI0OTk1NjY1OTItMTY1MjIwMjg3NjE5NA==,2022-05-10 17:14:36+02:00,Jérémy Ravenel,https://www.linkedin.com/in/ACoAAAJHE7sB5OxuKHuzguZ9L6lfDHqw--cdnJg,2 weeks ago,✏️ Are you creating content on LinkedIn? What if you could pull all your post in a Notion database to analyse engagement and more?,"✏️ Are you creating content on LinkedIn? What if you could pull all your post in a Notion database to analyse engagement and more?
→ Now, there is a Naas template for that!


Posting every day or even once a week is hard.
You need to put a lot of energy into it. ⚡️

When comes the moment to analyse, and try to understand what works and what does not, it's even harder. 🤡
You just don't have the time to put the results manually in a spreadsheet.

I've been there. I did it. I does not work in the long run...

🤙 This is why we created this LinkedIn → Notion template. In less than 5 minutes you can set it up and put your content analysis in auto-pilot 🤖

→ Post history
→ Post content
→ Likes and reactions
→ Comments
→ Views
→ Hashtags & Emojis
→ Engagement % (Likes+Comment / Views)

...all of this can be centralized a Notion database, and refreshed every day.
(Check the GIF to see how it looks 👇)

You can use it right know using this template: https://bit.ly/39RHbg8

+ You can follow Florent Ravenel, the contributor behind it created it 👍 Congrats to him.

Don't forget to star the repository ⭐️ and share the open source love 💚

Cheers!

PS: let me know if I (or naas.ai) can help you with anything, from creating a template to mentoring on open source contribution, I'm here to make myself useful ;)

#data #linkedin #content #notion #analytics #jupyternotebook #templates #66daysofdata #100daysofcode #opensource #github #technology #engagement #naaslife #energy",1441,#data #linkedin #content #notion #analytics #jupyternotebook #templates #66daysofdata #100daysofcode #opensource #github #technology #engagement #naaslife #energy,15,"✏️, ⚡️, 🤡, 🤙, 🤖, 👇, 👍, ⭐️, 💚",9,None,0,Florent Ravenel,"linkedin, notionhq",Image,None,None,None,https://media-exp1.licdn.com/dms/image/C4E22AQEscKm4gRGfPw/feedshare-shrink_2048_1536/0/1652202873689?e=1656547200&v=beta&t=1EuJLH_6aqD1kRFtyiyhAOGApYrLrYZbcYTavXSQ1Fw,None,None,None,https://www.linkedin.com/feed/update/urn:li:activity:6929841132499566592,14946,45,100,0,0.0097,2022-08-18 08:35:20
6927972837966135296,dXJuOmxpOmFjdGl2aXR5OjY5Mjc5NzI4Mzc5NjYxMzUyOTYtMTY1MTc1NzQ0MDA2Ng==,2022-05-05 13:30:40+02:00,Jérémy Ravenel,https://www.linkedin.com/in/ACoAAAJHE7sB5OxuKHuzguZ9L6lfDHqw--cdnJg,3 weeks ago,"⚡️A lot of people use Jupyter Notebook for data science script development, but what if you can turn them into bots? 🤖","⚡️A lot of people use Jupyter Notebook for data science script development, but what if you can turn them into bots? 🤖

This is possible with Naas, and in 1h30 and I'm going to show you how.

Join us at 5PM CET on the link in the comment.

We will talk about:
1️⃣ What's the vision behind Naas? (Notebooks as a Service)
2️⃣ How Naas is different a classic Jupyter Notebook environment?
3️⃣ How can anyone use Naas templates to run Notebooks in production?
4️⃣ Q&A session
5️⃣⭐️ Bonus: presentation our White Paper (if we have some time left)

Hope to see you there!

→ You can get started on www.naas.ai: unlimited notebook uptime + 100 credits/mo to run notebooks in production 🤙
#data #people #jupyternotebook #templates #lowcode #production #analytics #ai #development",755,#data #people #jupyternotebook #templates #lowcode #production #analytics #ai #development,9,"⚡️, 🤖, ⭐️, 🤙",4,None,0,None,None,Image,None,None,None,https://media-exp1.licdn.com/dms/image/C4E22AQGlticNHKVEGg/feedshare-shrink_2048_1536/0/1651757438244?e=1656547200&v=beta&t=je4XGU3aKWQwi973IeYNumiOLb9z_B-xF9KaLCDb9cA,None,None,None,https://www.linkedin.com/feed/update/urn:li:activity:6927972837966135296,4946,7,47,0,0.0109,2022-08-18 08:35:20
6935604794170474496,dXJuOmxpOmFjdGl2aXR5OjY5MzU2MDQ3OTQxNzA0NzQ0OTYtMTY1MzU3NzA0MDIxMQ==,2022-05-26 14:57:20+02:00,Jérémy Ravenel,https://www.linkedin.com/in/ACoAAAJHE7sB5OxuKHuzguZ9L6lfDHqw--cdnJg,3 minutes ago,"We are live in 5 min to create a data science templates and contribute to open source, live 🔴","We are live in 5 min to create a data science templates and contribute to open source, live 🔴

Wanna geek out with us? Just use the Zoom link in the event.👇
#opensource #live #contribution #jupyternotebook #templates #datascience #event",233,#opensource #live #contribution #jupyternotebook #templates #datascience #event,7,"🔴, 👇",2,None,0,None,None,Text,None,None,None,None,None,None,None,https://www.linkedin.com/feed/update/urn:li:activity:6935604794170474496,0,0,0,0,0.0,2022-08-18 08:35:20
6927349101780979712,dXJuOmxpOmFjdGl2aXR5OjY5MjczNDkxMDE3ODA5Nzk3MTItMTY1MTYwODcyOTc2MQ==,2022-05-03 20:12:09+02:00,Jérémy Ravenel,https://www.linkedin.com/in/ACoAAAJHE7sB5OxuKHuzguZ9L6lfDHqw--cdnJg,3 weeks ago,"🔴 🤫 We are going to make a live product demo of Naas (Notebooks as a service) + Q&A with community members, this Thursday at 5PM CET","🔴 🤫 We are going to make a live product demo of Naas (Notebooks as a service) + Q&A with community members, this Thursday at 5PM CET

Want to come? Here is the agenda:

1️⃣ What's the vision behind Naas? (Notebooks as a Service)
5 minutes

2️⃣ How Naas is different a classic Jupyter Notebook environment (or Google colab, Deepnote...) ?
5 minutes

3️⃣ Demo: How can anyone use existing templates to run Notebooks in production or create one from scratch and publish it to the Naas Open Source template library?
20 minutes

4️⃣ Q&A session 
20 minutes

5️⃣⭐️ Bonus: presentation our White Paper.

If you are a data jedi or just curious, you are welcome.

Just like 👍 or comment 💬, I will reach out to you in private to share the details.

==> Don't forget to share the open source love, as usual 💚
#opensource #data #community #like #buildinpublic #jupyternotebook #templates #lowcode #love #naaslife #66daysofdata #100daysofcode",906,#opensource #data #community #like #buildinpublic #jupyternotebook #templates #lowcode #love #naaslife #66daysofdata #100daysofcode,12,"🔴, 🤫, ⭐️, 👍, 💬, 💚",6,None,0,None,None,Image,None,None,None,https://media-exp1.licdn.com/dms/image/C4E22AQHymBFTao9b6Q/feedshare-shrink_2048_1536/0/1651608728343?e=1656547200&v=beta&t=j_HR1CtaRSsZ3qiWhIbzSUHP3qnBc9rScfLaUKILdHI,None,None,None,https://www.linkedin.com/feed/update/urn:li:activity:6927349101780979712,3017,25,66,0,0.0302,2022-08-18 08:35:20
6926983071762165760,dXJuOmxpOmFjdGl2aXR5OjY5MjY5ODMwNzE3NjIxNjU3NjAtMTY1MTUyMTQ2MTQwOA==,2022-05-02 19:57:41+02:00,Jérémy Ravenel,,2 weeks ago,⛔️Unpopular opinion: a lot of people use data to feel better about decisions they’ve already made.,"⛔️Unpopular opinion: a lot of people use data to feel better about decisions they’ve already made.

I was shocked when I realized it.

Then I thought it was ridiculous.

But it finally became quite obvious. 
👇

As a data scientist or analyst, you just need to be conscious about this.
 
Identify when an audience is subject to confirmation-bias by asking MORE questions. 

It will help you navigate business requirements more efficiently and feel less pressure on the work you do. 

#data #decisionmaking #decisionintelligence #business #work # #datascientist #dataanalyst",557,#data #decisionmaking #decisionintelligence #business #work #datascientist #dataanalyst,7,"⛔️, 👇",2,,0,,,Text,,,,,,,,https://www.linkedin.com/feed/update/urn:li:activity:6926983071762165760,7357,13,57,0,0.0095,2022-08-18 08:35:20
6926592437456932864,dXJuOmxpOmFjdGl2aXR5OjY5MjY1OTI0Mzc0NTY5MzI4NjQtMTY1MTQyODMyNjkzNQ==,2022-05-01 18:05:26+02:00,Jérémy Ravenel,,2 weeks ago,Entrepreneurs are Artists. ,"Entrepreneurs are Artists. 

Money is just a consequence of how meaningful their work is for others. 

#Entrepreneurship #Art #LabourDay",132,#Entrepreneurship #Art #LabourDay,3,,0,,0,,,Text,,,,,,,,https://www.linkedin.com/feed/update/urn:li:activity:6926592437456932864,2790,0,24,0,0.0086,2022-08-18 08:35:20
